datum,kategorie,name,typ,strasse,hausnummer,plz,ort,lat,lon,oeffnungszeiten,website,osm_id,osm_typ
2026-03-01,Laden/Geschäft,Hejlenki,clothes,,,,Castrop-Rauxel,51.5918557,7.3380926,Mo-Fr 10:00-12:00,https://hejlenki.de/,10140990262,node
2026-03-01,Laden/Geschäft,OHH-LALA Haarmoden,hairdresser,,,,Castrop-Rauxel,51.592644,7.3386421,Tu-Fr 09:00-18:00; We 12:00-21:00; Sa 08:00-13:00,https://ohh-lala.de/,10141119773,node
2026-03-01,Gastronomie/Service,–,charging_station,,,,Castrop-Rauxel,51.5526245,7.2944845,,,10252855555,node
2026-03-01,Gastronomie/Service,eBike-Ladestation,charging_station,,,,Castrop-Rauxel,51.5529047,7.2938314,,,10252855556,node
2026-03-01,Gastronomie/Service,Metaxa,restaurant,Bladenhorster Straße,26,44575,Castrop-Rauxel,51.5515985,7.3014954,,https://restaurant-metaxa.eu/,10252896633,node
2026-03-01,Gastronomie/Service,Thoralf Sann &Sabine Schwarzer,doctors,Marktplatz Ickern,6,44581,Castrop-Rauxel,51.5915584,7.3389809,,https://www.zahnaerzte-ickern.de,10578917027,node
2026-03-01,Gastronomie/Service,Stadthalle,events_venue,Europaplatz,6-10,44575,Castrop-Rauxel,51.564809,7.312852,,https://eventforum-castrop.de/,10768007079,node
2026-03-01,Gastronomie/Service,Europahalle,events_venue,Europaplatz,6-10,44575,Castrop-Rauxel,51.5646454,7.31155,,https://www.eventforum-castrop.de,10768007080,node
2026-03-01,Gastronomie/Service,–,parking_space,,,,Castrop-Rauxel,51.5649917,7.313566,,,10768007081,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.6000211,7.2935905,,,10814085007,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.60057,7.2937393,,,10814085008,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.6005542,7.293762,,,10814085009,node
2026-03-01,Gastronomie/Service,Tagespflege Grutholzallee,social_facility,,,,Castrop-Rauxel,51.5677446,7.3171678,,,10910663723,node
2026-03-01,Gastronomie/Service,Protea wohnen,social_facility,,,,Castrop-Rauxel,51.5679781,7.3169598,,,10910663724,node
2026-03-01,Tourismus,–,viewpoint,,,,Castrop-Rauxel,51.5933884,7.294423,,,10919355161,node
2026-03-01,Laden/Geschäft,HCR-Verkaufscenter,ticket,Am Markt,2,44575,Castrop-Rauxel,51.5482084,7.3106164,,,10923771601,node
2026-03-01,Laden/Geschäft,DSW21 KundenCenter,ticket,Bahnhofstraße,14,44575,Castrop-Rauxel,51.5551046,7.3111852,Mo-Fr 08:00-17:45,,10923772121,node
2026-03-01,Laden/Geschäft,Reisebüro Ambos-Vestring,ticket,Bahnhofstraße,296,44579,Castrop-Rauxel,51.5726583,7.3056785,,,10923781134,node
2026-03-01,Gastronomie/Service,–,bbq,,,,Castrop-Rauxel,51.5875456,7.3482872,,,11122194189,node
2026-03-01,Gastronomie/Service,–,recycling,,,,Castrop-Rauxel,51.5926127,7.3072608,,,11188701193,node
2026-03-01,Gastronomie/Service,Ionity Castrop Rauxel,charging_station,,,,Castrop-Rauxel,51.5664309,7.3174852,24/7,,11211921312,node
2026-03-01,Gastronomie/Service,–,charging_station,,,,Castrop-Rauxel,51.5466015,7.3055401,,,11264911943,node
2026-03-01,Gastronomie/Service,–,recycling,,,,Castrop-Rauxel,51.578826,7.3128994,,,11266721806,node
2026-03-01,Gastronomie/Service,–,recycling,,,,Castrop-Rauxel,51.5788366,7.3130628,,,11266721807,node
2026-03-01,Laden/Geschäft,Blumen Risse,florist,Am Markt,7,44575,Castrop-Rauxel,51.5480891,7.311724,,,11299903081,node
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5581964,7.3096512,,,11304461332,node
2026-03-01,Gastronomie/Service,–,atm,,,,Castrop-Rauxel,51.5492158,7.3081333,,,11304461381,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5483725,7.3124354,,,11314493884,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5483658,7.3124002,,,11314493885,node
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5503298,7.3055005,,,11324933392,node
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5433901,7.3100958,,,11341329338,node
2026-03-01,Gastronomie/Service,Grill-Restaurant Rhodos,fast_food,Bochumer Straße,76,44575,Castrop-Rauxel,51.5414946,7.3082913,Su 12:00-21:30,,11341390370,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5434124,7.3100784,,,11341390383,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.543564,7.3104629,,,11341390384,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5435784,7.3105018,,,11341390385,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5436286,7.3105001,,,11341390386,node
2026-03-01,Gastronomie/Service,Sparkasse Vest,bank,Wilhelmstraße,1,44575,Castrop-Rauxel,51.5547244,7.3124206,,,11375298273,node
2026-03-01,Gastronomie/Service,Bei Sándor,restaurant,Wittener Straße,159,44577,Castrop-Rauxel,51.5388626,7.318241,,http://bei-sandor.com,11381804424,node
2026-03-01,Laden/Geschäft,Update Men,clothes,,,,Castrop-Rauxel,51.5468893,7.3117295,Tu-Fr 10:00-18:30; Sa 10:00-15:00,,11405196881,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5437217,7.3113784,,,11405196977,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5446274,7.3121966,,,11405209218,node
2026-03-01,Laden/Geschäft,BONITA,clothes,,,,Castrop-Rauxel,51.548092,7.3105593,,,11405212887,node
2026-03-01,Laden/Geschäft,DER Reisebüro,travel_agency,,,,Castrop-Rauxel,51.5480802,7.3109945,Mo-Fr 10:00-18:30; Sa 10:00-14:00,,11405216892,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5441538,7.3122466,,,11405216896,node
2026-03-01,Gastronomie/Service,–,recycling,,,,Castrop-Rauxel,51.5457565,7.3128753,,,11405220764,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5445519,7.3122732,,,11405230672,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5438752,7.3115386,,,11405230722,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5445894,7.3122362,,,11405235876,node
2026-03-01,Gastronomie/Service,–,bicycle_parking,,,,Castrop-Rauxel,51.5436888,7.3107696,,,11405236180,node
2026-03-01,Freizeit,LoveYogaLove,fitness_centre,Bergstraße,48,44575,Castrop-Rauxel,51.5509327,7.315304,,https://loveyogalove.de/,11405466617,node
2026-03-01,Gastronomie/Service,Apotheke Scheibner,pharmacy,,,,Castrop-Rauxel,51.5812681,7.30815,Mo-Sa 08:00-20:00,,11409377311,node
2026-03-01,Laden/Geschäft,Blume 2000,florist,,,,Castrop-Rauxel,51.581439,7.308025,,,11409432152,node
2026-03-01,Laden/Geschäft,Globus,supermarket,,,,Castrop-Rauxel,51.5806116,7.307799,Mo-Sa 07:00-21:00,https://www.globus.de/castrop-rauxel/,11409443118,node
2026-03-01,Laden/Geschäft,dm,chemist,,,,Castrop-Rauxel,51.5814892,7.3078115,Mo-Sa 08:30-20:00,,11409448934,node
2026-03-01,Laden/Geschäft,DT Reisen,travel_agency,,,,Castrop-Rauxel,51.5811013,7.3082788,,,11409460510,node
2026-03-01,Laden/Geschäft,Telekom Shop,mobile_phone,,,,Castrop-Rauxel,51.5815293,7.3079569,Mo-Sa 09:00-20:00,,11409461320,node
2026-03-01,Laden/Geschäft,Hiddemann Blumen,garden_centre,Hubertusstraße,6,44577,Castrop-Rauxel,51.5300383,7.3540108,Mo-Fr 09:30-18:00; Sa 09:30-16:00; Su off; PH off,,11425426733,node
2026-03-01,Tourismus,–,information,,,,Castrop-Rauxel,51.5300119,7.3536886,,,11425426736,node
2026-03-01,Gastronomie/Service,Fahrschule Herbet Steinhoff,driving_school,Wittener Straße,351,44577,Castrop-Rauxel,51.5273307,7.323242,,http://www.fahrschule-steinhoff.de/,11429231511,node
2026-03-01,Laden/Geschäft,–,kiosk,,,,Castrop-Rauxel,51.5277129,7.3229491,,,11429231533,node
2026-03-01,Laden/Geschäft,Parkett Hinterseer,flooring,Kupferstraße,5,44577,Castrop-Rauxel,51.5239047,7.3298791,,https://www.hinterseer.com/de/standorte/dortmund-castrop-rauxel/,11432386097,node
2026-03-01,Gastronomie/Service,–,charging_station,,,,Castrop-Rauxel,51.5794435,7.3073187,,,11484519648,node
2026-03-01,Gastronomie/Service,–,vending_machine,,,,Castrop-Rauxel,51.5370234,7.306545,,,11500579759,node
2026-03-01,Gastronomie/Service,Hofladen Vierhaus' Scheune,vending_machine,,,,Castrop-Rauxel,51.5304084,7.3494811,,,11637922130,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5921277,7.2929914,,,11708665741,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5921519,7.2929456,,,11708665742,node
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5829147,7.306,,,11711241338,node
2026-03-01,Gastronomie/Service,Gasthaus Habinghorst,pub,Wartburgstraße,132,44579,Castrop-Rauxel,51.5855449,7.3046026,,,11731206034,node
2026-03-01,Tourismus,Route des Regenwassers - Station 2,information,,,,Castrop-Rauxel,51.5531676,7.2938631,,,11765637786,node
2026-03-01,Laden/Geschäft,–,rental,,,,Castrop-Rauxel,51.5691034,7.296974,,,11830962664,node
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5695303,7.2979462,,,11830968383,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5696741,7.2982526,,,11830968389,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5696795,7.2982084,,,11830968390,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5696078,7.298089,,,11830968391,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.569584,7.2981205,,,11830968392,node
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5695854,7.2994576,,,11830968469,node
2026-03-01,Gastronomie/Service,–,vending_machine,,,,Castrop-Rauxel,51.5699403,7.3004989,,,11833370223,node
2026-03-01,Laden/Geschäft,Haardesign Frickenstein,hairdresser,Schulstraße,33,44579,Castrop-Rauxel,51.5696905,7.300391,"Tu 09:00-18:00; We-Th 12:00-21:00; Fr 09:00-18:00; Sa,Su,Mo,PH off",https://www.planity.com/de-DE/haardesign-frickenstein-44579-castrop-rauxel,11833370228,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5701579,7.3013294,,,11833370244,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5702169,7.3013053,,,11833370245,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5702046,7.301311,,,11833370246,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5701423,7.3013361,,,11833370247,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5701208,7.3014934,,,11833370248,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5701668,7.3014728,,,11833370249,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5701611,7.3014669,,,11833370250,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.570155,7.3014597,,,11833370251,node
2026-03-01,Laden/Geschäft,Edicoiffeur,hairdresser,Obere Münsterstraße,9,44575,Castrop-Rauxel,51.5510981,7.3098283,"Tu-Th 09:00-18:00; Fr 09:00-19:00; Sa 09:00-15:00; Su,Mo,PH off",,11860216023,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5944141,7.2949806,,,11962280877,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5932468,7.2940265,,,11962280878,node
2026-03-01,Laden/Geschäft,Lockdown-Vinyl-Pop-Up-Store,second_hand,,,,Castrop-Rauxel,51.5485235,7.3098877,,,11987711173,node
2026-03-01,Gastronomie/Service,–,charging_station,,,,Castrop-Rauxel,51.5454678,7.309941,,,11990777829,node
2026-03-01,Laden/Geschäft,OKZA Friseur & Beauty Center,hairdresser,Am Markt,16,44575,Castrop-Rauxel,51.5472637,7.3119605,,,12001306566,node
2026-03-01,Laden/Geschäft,Rega Prestige,bed,,,,Castrop-Rauxel,51.5484595,7.312147,,,12001306567,node
2026-03-01,Laden/Geschäft,–,vacant,,,,Castrop-Rauxel,51.5480513,7.3106917,,,12001306568,node
2026-03-01,Laden/Geschäft,–,vacant,,,,Castrop-Rauxel,51.5481328,7.3104382,,,12001368269,node
2026-03-01,Laden/Geschäft,Hairsalon Goodlife,hairdresser,Widumer Straße,14,44575,Castrop-Rauxel,51.5477786,7.3089856,,,12001368270,node
2026-03-01,Gastronomie/Service,Volksbank Henrichenburg,bank,Gemeindeplatz,1,44581,Castrop-Rauxel,51.5996878,7.3113692,,https://www.vb-waltrop.de,12039908429,node
2026-03-01,Gastronomie/Service,Zum Pierre Weinbar & Café,cafe,Rieperbergstraße,98,44575,Castrop-Rauxel,51.5571265,7.3289278,,https://www.pierres-genusswelt.de/,12050930565,node
2026-03-01,Laden/Geschäft,AureliaH. by Heike Zappe,clothes,,,,Castrop-Rauxel,51.5467092,7.3117457,,,12064993198,node
2026-03-01,Laden/Geschäft,–,vacant,,,,Castrop-Rauxel,51.5484487,7.3108359,,,12065007802,node
2026-03-01,Laden/Geschäft,AVCI,beauty,,,,Castrop-Rauxel,51.5469415,7.3119619,,,12065007910,node
2026-03-01,Freizeit,Calisthenic Park,fitness_station,,,,Castrop-Rauxel,51.5647604,7.305378,,,12128335556,node
2026-03-01,Gastronomie/Service,Pizzeria La Dunia | Pizza Lieferdienst Castrop-Rauxel,restaurant,Wilhelmstraße,14,44575,Castrop-Rauxel,51.5545757,7.3130108,"Tu-Fr 16:00-22:00, Sa-Su 13:00-22:00",https://ladunia-bestellen.de/,12135432040,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5635127,7.3317066,,,12145732556,node
2026-03-01,Gastronomie/Service,–,bicycle_parking,,,,Castrop-Rauxel,51.585731,7.3565551,,,12158022711,node
2026-03-01,Gastronomie/Service,–,bicycle_parking,,,,Castrop-Rauxel,51.5811707,7.3084496,,,12205241111,node
2026-03-01,Gastronomie/Service,–,parcel_locker,,,,Castrop-Rauxel,51.5803284,7.3075993,,,12205261500,node
2026-03-01,Gastronomie/Service,–,lounger,,,,Castrop-Rauxel,51.5963909,7.3139172,,,12229831566,node
2026-03-01,Gastronomie/Service,–,lounger,,,,Castrop-Rauxel,51.5963973,7.3140505,,,12229831567,node
2026-03-01,Gastronomie/Service,–,lounger,,,,Castrop-Rauxel,51.5964,7.314202,,,12229831568,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.596555,7.3057343,,,12229966627,node
2026-03-01,Freizeit,–,picnic_table,,,,Castrop-Rauxel,51.5951717,7.3288779,,,12383182172,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.594442,7.3369497,,,12383182180,node
2026-03-01,Gastronomie/Service,–,drinking_water,,,,Castrop-Rauxel,51.5485952,7.3101511,"Apr-Oct Mo-Su,PH 00:00-24:00",,12437565820,node
2026-03-01,Gastronomie/Service,–,atm,,,,Castrop-Rauxel,51.5729163,7.3047412,,,12500413601,node
2026-03-01,Laden/Geschäft,Münzwaschmaschine und Trockner,laundry,,,,Castrop-Rauxel,51.5803983,7.3078226,"Mo-Su,PH 00:00-00:00",,12500413602,node
2026-03-01,Tourismus,"Skulptur ""Frei im Raum"" von Wolfgang Schlieker",artwork,,,,Castrop-Rauxel,51.5730258,7.3047691,,,12500413701,node
2026-03-01,Tourismus,"Skulptur ""Begegnung"" von Wolfgang Schlieker",artwork,,,,Castrop-Rauxel,51.5640684,7.309182,,,12500413702,node
2026-03-01,Tourismus,"Skulptur ""Europa"" von Wolfgang Schlieker",artwork,,,,Castrop-Rauxel,51.5654918,7.3084798,,,12500413801,node
2026-03-01,Tourismus,"Skulptur ""Cosmos"" von Wolfgang Schlieker",artwork,,,,Castrop-Rauxel,51.5651532,7.3082926,,,12500413802,node
2026-03-01,Gastronomie/Service,–,parcel_locker,,,,Castrop-Rauxel,51.5794618,7.3027511,,,12500441301,node
2026-03-01,Gastronomie/Service,CAPpucino wewole Werken gGmbH,cafe,,,44579,Castrop-Rauxel,51.5733747,7.3046586,Mo-Fr 05:00-17:00; Sa 07:00-13:00; Su 07:30-13:00,https://cap-markt.de/,12500454201,node
2026-03-01,Laden/Geschäft,CAPpucino Kiosk,kiosk,,,44579,Castrop-Rauxel,51.5734353,7.3048496,Mo-Fr 05:00-17:00; Sa 08:00-13:00,https://wewole.de/,12500462801,node
2026-03-01,Laden/Geschäft,Kiosk - Trinkhalle & Lebensmittel,kiosk,,,44579,Castrop-Rauxel,51.5726887,7.3044097,Su-Th 07:00-00:00; Fr-Sa 07:00-02:00,,12511873101,node
2026-03-01,Laden/Geschäft,Barbershop Habibi,hairdresser,Victorstraße,4,44579,Castrop-Rauxel,51.5726306,7.3041973,"Mo-Fr 08:30-18:00, Sa 08:30-16:00; PH off",https://barbershop-habibi.de,12511875401,node
2026-03-01,Laden/Geschäft,Auto-HiFi Weiß,electronics,Victorstraße,14,44579,Castrop-Rauxel,51.5725537,7.3039015,Mo-Fr 10:00-18:00,https://auto-hifi-weiss.de,12511881201,node
2026-03-01,Laden/Geschäft,Roller-Center Schmitz&Eichner GbR,motorcycle,Victorstraße,14,44579,Castrop-Rauxel,51.5725283,7.3035953,"Mo-We, Fr 09:30-18:00; Th, Sa 09:30-14:00",https://schmitz-rollercenter.de,12511881202,node
2026-03-01,Gastronomie/Service,VITA-GUARD Rettungsschule,school,,,44579,Castrop-Rauxel,51.5726243,7.303947,Sa-Su 10:00-17:30,https://vita-guard.de/,12511885101,node
2026-03-01,Gastronomie/Service,Kath. Familienzentrum St. Hildegard (Herz Jesu),kindergarten,Schulstraße,8,44579,Castrop-Rauxel,51.571389,7.3045062,Mo-Fr 07:00-16:00,https://www.katholische-kitas-ruhr.de/unsere-kitas/kath-familienzentrum-st-hildegard-herz-jesu-castrop-rauxel,12511898001,node
2026-03-01,Gastronomie/Service,Kirchplatz Herz Jesu,events_venue,Schulstraße,8,44579,Castrop-Rauxel,51.5710418,7.3049617,,,12511898101,node
2026-03-01,Gastronomie/Service,Sushi Mix,restaurant,Bahnhofstraße,309,44579,Castrop-Rauxel,51.572172,7.3054928,Tu-Sa 16:00-21:30; Su 15:00-20:30,https://www.sushim1x.de/,12511905901,node
2026-03-01,Laden/Geschäft,Getränkewelt Heise,beverages,Bahnhofstraße,305,44579,Castrop-Rauxel,51.571813,7.305495,Mo-Fr 09:00-20:00; Sa 09:00-18:00,https://getraenkewelt.org/markt/getraenkemaerkte-heise-gmbh-cas-bhf/,12525782301,node
2026-03-01,Laden/Geschäft,–,gold_buyer,,,,Castrop-Rauxel,51.5474857,7.3109387,,,12574471915,node
2026-03-01,Tourismus,Rütershoff,hotel,,,,Castrop-Rauxel,51.5416432,7.3109489,,,12582606391,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5974765,7.3012242,,,12639135007,node
2026-03-01,Gastronomie/Service,–,bicycle_parking,,,,Castrop-Rauxel,51.597057,7.3004729,,,12639135008,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5967544,7.2957551,,,12639135010,node
2026-03-01,Gastronomie/Service,–,bicycle_parking,,,,Castrop-Rauxel,51.5966519,7.2954241,,,12639135011,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5934247,7.2943949,,,12693603826,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5934022,7.2943575,,,12693603827,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5933519,7.2943369,,,12693603828,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5933193,7.2943575,,,12693603829,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.593312,7.2944357,,,12693603830,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5933376,7.2944692,,,12693603831,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5933831,7.2944865,,,12693603832,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5934136,7.2944698,,,12693603833,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5466553,7.3379489,,,12703170831,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5472845,7.3382489,,,12703194991,node
2026-03-01,Gastronomie/Service,JP Fahrschule,driving_school,,,,Castrop-Rauxel,51.5471021,7.311957,Mo-Fr 11:00-18:30,,12731153534,node
2026-03-01,Gastronomie/Service,Lappenschmiede,driving_school,,,,Castrop-Rauxel,51.5477538,7.3096812,,,12731154138,node
2026-03-01,Laden/Geschäft,Xingchen chinesische Massage,massage,,,,Castrop-Rauxel,51.5467906,7.3121052,Mo-Su 09:00-21:00,,12731178348,node
2026-03-01,Laden/Geschäft,Tchibo,coffee,,,,Castrop-Rauxel,51.5481548,7.3103834,,,12731293964,node
2026-03-01,Laden/Geschäft,Friedrich,funeral_directors,,,,Castrop-Rauxel,51.5481801,7.3118644,,,12731300922,node
2026-03-01,Laden/Geschäft,Meine Kette Gold,jewelry,,,,Castrop-Rauxel,51.5474648,7.311984,Mo-Fr 09:00-18:00; Sa 09:00-15:00,,12731308125,node
2026-03-01,Laden/Geschäft,–,vacant,,,,Castrop-Rauxel,51.5480645,7.3110836,,,12731316051,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.560507,7.3285647,,,12745211734,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5933096,7.2943703,,,12801637814,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5934248,7.2944599,,,12801637815,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5963648,7.2946704,,,12801637822,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5963351,7.294546,,,12801637825,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5963422,7.2945772,,,12801637826,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5963503,7.2946121,,,12801637827,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5963564,7.2946456,,,12801637828,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.6005381,7.2937756,,,12801637837,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.6000041,7.2935892,,,12801637838,node
2026-03-01,Gastronomie/Service,Marktschänke,pub,,,,Castrop-Rauxel,51.5474691,7.3099619,,,12802855193,node
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.5995616,7.3008643,,,12803587699,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5788212,7.264541,,,12837157687,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5788093,7.2644982,,,12837157688,node
2026-03-01,Gastronomie/Service,WLT Studio Castrop-Rauxel,studio,,,,Castrop-Rauxel,51.5649596,7.3131944,,,12860617070,node
2026-03-01,Tourismus,–,information,,,,Castrop-Rauxel,51.6004593,7.3005978,,,12881055312,node
2026-03-01,Gastronomie/Service,–,charging_station,,,,Castrop-Rauxel,51.5852657,7.3562343,,,12884344204,node
2026-03-01,Gastronomie/Service,–,bicycle_repair_station,,,,Castrop-Rauxel,51.5852436,7.3562384,,,12884344205,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5734048,7.304808,,,12886665141,node
2026-03-01,Tourismus,–,information,,,,Castrop-Rauxel,51.5734387,7.304783,,,12886665142,node
2026-03-01,Gastronomie/Service,–,bicycle_parking,,,,Castrop-Rauxel,51.5727913,7.3049393,,,12886665162,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5731834,7.3050834,,,12886665163,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5732443,7.3053201,,,12886665164,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5731059,7.3053798,,,12886665165,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5730288,7.3051491,,,12886665166,node
2026-03-01,Tourismus,–,information,,,,Castrop-Rauxel,51.5730751,7.3051069,,,12886665167,node
2026-03-01,Tourismus,–,information,,,,Castrop-Rauxel,51.5731668,7.305351,,,12886665168,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5731226,7.3053825,,,12886665169,node
2026-03-01,Tourismus,–,information,,,,Castrop-Rauxel,51.5731518,7.3053684,,,12886665170,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5732576,7.3053255,,,12886665171,node
2026-03-01,Tourismus,–,information,,,,Castrop-Rauxel,51.573291,7.3053094,,,12886665172,node
2026-03-01,Tourismus,–,information,,,,Castrop-Rauxel,51.5729813,7.3051552,,,12886665173,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5730138,7.3051391,,,12886665174,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5731638,7.3050754,,,12886665175,node
2026-03-01,Tourismus,–,information,,,,Castrop-Rauxel,51.5731313,7.3050915,,,12886665176,node
2026-03-01,Tourismus,–,information,,,,Castrop-Rauxel,51.5732401,7.3050646,,,12886665177,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5728675,7.3016723,,,12886739824,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5728571,7.3016549,,,12886739825,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.572865,7.3016502,,,12886739826,node
2026-03-01,Gastronomie/Service,–,bench,,,,Castrop-Rauxel,51.5728509,7.3021645,,,12886739827,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5728604,7.3021873,,,12886739828,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5732084,7.3027942,,,12886739829,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5730905,7.3029605,,,12886739830,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5735073,7.3037705,,,12886739831,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5733464,7.3038027,,,12886739832,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5734322,7.3041379,,,12886739833,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5735689,7.3039542,,,12886739834,node
2026-03-01,Gastronomie/Service,–,waste_basket,,,,Castrop-Rauxel,51.5735856,7.3040239,,,12886739835,node
